"","W1","Count"
"1496","wählen",183
"1497","geschehen",183
"1498","mac",183
"1499","geschäft",183
"1500","chancen",183
"1501","zwölf",183
"1502","perfekt",182
"1503","leer",182
"1504","ah",182
"1505","amerikanische",182
"1506","dauert",182
"1507","bestätigt",182
"1508","zeitpunkt",182
"1509","beitrag",182
"1510","deutschlands",182
"1511","regel",182
"1512","2007",182
"1513","erscheint",181
"1514","haare",181
"1515","leipzig",181
"1516","genutzt",181
"1517","wagen",181
"1518","schweiz",181
"1519","verletzt",181
"1520","arzt",181
"1521","leisten",181
"1522","anleihen",181
"1523","versuche",180
"1524","sex",180
"1525","auge",180
"1526","nehme",180
"1527","gehalten",180
"1528","nachfrage",180
"1529","leid",179
"1530","internationale",179
"1531","zimmer",179
"1532","liest",179
"1533","soweit",179
"1534","daumen",179
"1535","herzlich",179
"1536","gegner",179
"1537","komisch",179
"1538","hunger",179
"1539","grenzen",179
"1540","tja",179
"1541","bildung",179
"1542","erfahrungen",179
"1543","elf",179
"1544","nachher",178
"1545","westen",178
"1546","etc",178
"1547","öffentlich",178
"1548","album",178
"1549","maßnahmen",178
"1550","insbesondere",178
"1551","regelmäßig",177
"1552","moin",177
"1553","la",177
"1554","wichtiger",177
"1555","mama",177
"1556","schafft",177
"1557","leistung",177
"1558","preise",177
"1559","patienten",177
"1560","investoren",177
"1561","radio",176
"1562","antrag",176
"1563","wahrheit",176
"1564","extra",176
"1565","brachte",176
"1566","jemanden",176
"1567","erzählen",176
"1568","gesetz",176
"1569","spitze",176
"1570","liga",176
"1571","70",176
"1572","unterstützen",176
"1573","zweifel",176
"1574","aktuelle",175
"1575","sage",175
"1576","hmm",175
"1577","nachbarn",175
"1578","top",175
"1579","dritte",175
"1580","wen",175
"1581","parlament",175
"1582","entscheidungen",175
"1583","quartal",175
"1584","starken",175
"1585","stattdessen",174
"1586","2000",174
"1587","worten",174
"1588","vorne",174
"1589","lebens",174
"1590","starten",174
"1591","csu",174
"1592","club",174
"1593","verschiedene",174
"1594","sinne",174
"1595","herum",174
"1596","van",174
"1597","jungs",173
"1598","kontakt",173
"1599","my",173
"1600","bloß",173
"1601","davor",173
"1602","zusammenarbeit",173
"1603","roten",172
"1604","sowieso",172
"1605","legt",172
"1606","teilnehmer",172
"1607","zusätzlich",172
"1608","00",171
"1609","küche",171
"1610","timeline",171
"1611","rennen",171
"1612","erinnern",171
"1613","bekam",171
"1614","2006",171
"1615","technik",170
"1616","ma",170
"1617","friedrich",170
"1618","kontrolle",170
"1619","erleben",169
"1620","liebsten",169
"1621","schweizer",169
"1622","aussehen",168
"1623","km",168
"1624","teilen",168
"1625","frühstück",168
"1626","nachricht",168
"1627","flughafen",168
"1628","daraus",168
"1629","kamera",168
"1630","relativ",168
"1631","möglicherweise",168
"1632","paul",167
"1633","gerät",167
"1634","freien",167
"1635","klaus",167
"1636","betroffenen",167
"1637","hände",167
"1638","steigt",167
"1639","stefan",167
"1640","45",167
"1641","stieg",167
"1642","schwierig",166
"1643","verhalten",166
"1644","kino",166
"1645","computer",166
"1646","x",166
"1647","verantwortung",166
"1648","26",166
"1649","jene",166
"1650","hauptstadt",166
"1651","berlusconi",166
"1652","öffentlichen",166
"1653","forscher",166
"1654","efsf",166
"1655","angekündigt",165
"1656","heimat",165
"1657","fahrt",165
"1658","natur",165
"1659","bezahlen",165
"1660","libyen",165
"1661","schrieb",165
"1662","no",164
"1663","geschlossen",164
"1664","rechnen",164
"1665","tritt",164
"1666","schlechte",164
"1667","ehemalige",164
"1668","besserung",164
"1669","regeln",164
"1670","ehemaligen",164
"1671","position",164
"1672","vorsitzende",164
"1673","meistens",163
"1674","genießen",163
"1675","mitten",163
"1676","freunden",163
"1677","wind",163
"1678","begann",163
"1679","gegenteil",163
"1680","sogenannten",163
"1681","weißt",162
"1682","wunder",162
"1683","siehe",162
"1684","mittag",162
"1685","spätestens",162
"1686","rechte",162
"1687","grundsätzlich",162
"1688","rechten",162
"1689","polizisten",162
"1690","handel",162
"1691","prozess",162
"1692","halbe",161
"1693","entstehen",161
"1694","1000",161
"1695","sicherlich",161
"1696","echte",161
"1697","300",161
"1698","ordnung",161
"1699","david",161
"1700","privaten",161
"1701","beschlossen",161
"1702","bezeichnet",160
"1703","risiko",160
"1704","aufgenommen",160
"1705","gold",160
"1706","definitiv",160
"1707","hinten",160
"1708","straßen",159
"1709","me",159
"1710","fliegen",159
"1711","mitglied",159
"1712","andreas",159
"1713","demonstranten",159
"1714","gründe",159
"1715","paris",158
"1716","teile",158
"1717","deiner",158
"1718","show",158
"1719","traum",158
"1720","posten",158
"1721","bremen",158
"1722","gewissen",158
"1723","farbe",158
"1724","gingen",158
"1725","universität",158
"1726","sitzung",158
"1727","laufe",158
"1728","schulen",158
"1729","möglichst",158
"1730","typ",157
"1731","schaden",157
"1732","zählt",157
"1733","schmidt",157
"1734","offiziell",157
"1735","bezahlt",157
"1736","wege",157
"1737","frankfurter",157
"1738","erlebt",157
"1739","welchen",157
"1740","kreis",157
"1741","forderte",157
"1742","handeln",157
"1743","konzept",157
"1744","steve",156
"1745","wirken",156
"1746","überrascht",156
"1747","gemeinsame",156
"1748","bruder",156
"1749","verantwortlich",156
"1750","leiter",156
"1751","szene",156
"1752","wiederum",156
"1753","aussage",155
"1754","wartet",155
"1755","bau",155
"1756","geblieben",155
"1757","gemeinde",155
"1758","kölner",155
"1759","jugend",155
"1760","einzelne",155
"1761","kochen",155
"1762","erklärung",155
"1763","alternative",155
"1764","schmeckt",155
"1765","entgegen",155
"1766","setzte",155
"1767","rpo",155
"1768","soviel",154
"1769","durfte",154
"1770","verbindung",154
"1771","frisch",154
"1772","höher",154
"1773","nachts",153
"1774","schweren",153
"1775","kurze",153
"1776","meinst",152
"1777","linie",152
"1778","sorge",152
"1779","frank",152
"1780","tee",152
"1781","euer",152
"1782","startet",152
"1783","soziale",152
"1784","streit",152
"1785","song",152
"1786","ball",152
"1787","geraten",152
"1788","entwickeln",152
"1789","steigen",152
"1790","gast",152
"1791","übernehmen",152
"1792","zahlreiche",152
"1793","scheiß",151
"1794","falsche",151
"1795","filme",151
"1796","ausgerechnet",151
"1797","näher",151
"1798","gesprochen",151
"1799","brüssel",151
"1800","35",151
"1801","weiteres",151
"1802","früheren",151
"1803","gelungen",151
"1804","wachstum",151
"1805","nette",150
"1806","aufstehen",150
"1807","gegessen",150
"1808","künstler",150
"1809","schuhe",150
"1810","studenten",150
"1811","würd",150
"1812","ner",150
"1813","ps",150
"1814","süß",150
"1815","runter",150
"1816","jürgen",150
"1817","sozialen",150
"1818","max",150
"1819","pc",150
"1820","rote",150
"1821","fühlen",150
"1822","pünktlich",149
"1823","bauen",149
"1824","begonnen",149
"1825","bahnhof",149
"1826","passieren",149
"1827","arme",149
"1828","vertreter",149
"1829","gearbeitet",149
"1830","schwarz",149
"1831","drücken",149
"1832","e",149
"1833","politisch",149
"1834","herrn",149
"1835","realität",149
"1836","bund",149
"1837","fällen",149
"1838","mehreren",149
"1839","verstehe",148
"1840","höre",148
"1841","respekt",148
"1842","bescheid",148
"1843","nase",148
"1844","tasche",148
"1845","steuern",148
"1846","kuchen",148
"1847","machst",148
"1848","viertel",148
"1849","familien",148
"1850","einst",148
"1851","zentralbank",148
"1852","besuchen",147
"1853","möglichen",147
"1854","schnee",147
"1855","meister",147
"1856","scheinbar",147
"1857","dresden",147
"1858","freie",147
"1859","wem",147
"1860","gezogen",147
"1861","rot",147
"1862","autor",147
"1863","größe",147
"1864","niveau",147
"1865","betont",147
"1866","wollt",146
"1867","meer",146
"1868","geändert",146
"1869","sparen",146
"1870","zdf",146
"1871","update",146
"1872","ecke",146
"1873","krankenhaus",146
"1874","richter",146
"1875","amerika",146
"1876","schutz",146
"1877","kurs",146
"1878","sogenannte",146
"1879","sms",145
"1880","größere",145
"1881","schokolade",145
"1882","verboten",145
"1883","seitdem",145
"1884","schuldenkrise",145
"1885","westerwelle",145
"1886","verkauf",145
"1887","gelegt",145
"1888","veröffentlicht",145
"1889","urteil",145
"1890","anteil",145
"1891","dürften",145
"1892","manager",144
"1893","reisen",144
"1894","lehrer",144
"1895","marke",144
"1896","laune",144
"1897","see",144
"1898","amazon",144
"1899","lied",144
"1900","eingeladen",144
"1901","wechsel",144
"1902","abstimmung",144
"1903","verfahren",144
"1904","park",143
"1905","gewinnt",143
"1906","motto",143
"1907","arm",143
"1908","verbunden",143
"1909","schützen",143
"1910","bundeskanzlerin",143
"1911","schlechter",142
"1912","lasse",142
"1913","kenn",142
"1914","eis",142
"1915","möchten",142
"1916","mögen",142
"1917","wirkung",142
"1918","droht",142
"1919","design",142
"1920","ausgabe",142
"1921","ha",142
"1922","letztlich",142
"1923","kämpfen",142
"1924","standen",142
"1925","schloss",141
"1926","videos",141
"1927","training",141
"1928","sekunden",141
"1929","minister",141
"1930","gruppen",141
"1931","ums",141
"1932","höhere",141
"1933","anfangen",141
"1934","auftrag",141
"1935","frühjahr",141
"1936","28",141
"1937","singen",140
"1938","gelegenheit",140
"1939","wichtigen",140
"1940","news",140
"1941","wirst",140
"1942","werk",140
"1943","könig",140
"1944","geschickt",140
"1945","gelten",140
"1946","willen",140
"1947","vielmehr",140
"1948","angeboten",139
"1949","dienst",139
"1950","nachfolger",139
"1951","versteht",139
"1952","nebel",139
"1953","lief",139
"1954","kanzlerin",139
"1955","betroffen",139
"1956","überraschend",139
"1957","vorstellung",139
"1958","gelassen",139
"1959","bestehen",139
"1960","iran",139
"1961","rösler",139
"1962","aufgaben",139
"1963","strecke",139
"1964","mund",138
"1965","software",138
"1966","quasi",138
"1967","eindeutig",138
"1968","zinsen",138
"1969","fängt",138
"1970","vorm",138
"1971","weh",138
"1972","verzichten",138
"1973","französischen",138
"1974","modell",138
"1975","retten",138
"1976","osten",137
"1977","nervt",137
"1978","umgang",137
"1979","täter",137
"1980","pizza",137
"1981","blöd",137
"1982","öfter",137
"1983","mögliche",137
"1984","alkohol",137
"1985","plätze",137
"1986","erlaubt",137
"1987","lol",137
"1988","türkei",137
"1989","details",137
"1990","übrig",137
"1991","schwere",137
"1992","gesundheit",137
"1993","führte",137
"1994","präsidenten",137
"1995","äh",136
"1996","einführung",136
"1997","gelaufen",136
"1998","dumm",136
"1999","wunderbar",136
"2000","rat",136
"2001","farben",136
"2002","papier",136
"2003","vertreten",136
"2004","account",136
"2005","verhandlungen",136
"2006","besondere",136
"2007","schäuble",136
"2008","russland",136
"2009","washington",136
"2010","lautet",136
"2011","miteinander",136
"2012","entsprechend",136
"2013","steckt",135
"2014","e-mail",135
"2015","spass",135
"2016","ruft",135
"2017","halben",135
"2018","vorteil",135
"2019","pläne",135
"2020","widerstand",135
"2021","zog",135
"2022","wetten",134
"2023","och",134
"2024","getötet",134
"2025","bekannte",134
"2026","weiterer",134
"2027","sterben",134
"2028","journalisten",134
"2029","geboren",134
"2030","heiß",133
"2031","usw",133
"2032","kostenlos",133
"2033","t",133
"2034","co",133
"2035","gebäude",133
"2036","letztes",133
"2037","city",133
"2038","geschichten",133
"2039","philipp",133
"2040","international",133
"2041","außen",133
"2042","soldaten",133
"2043","notwendig",133
"2044","net",132
"2045","erscheinen",132
"2046","papst",132
"2047","private",132
"2048","frühen",132
"2049","ausstellung",132
"2050","schlägt",132
"2051","jugendlichen",132
"2052","zumal",132
"2053","besucht",132
"2054","verändert",132
"2055","vorbereitet",132
"2056","kündigte",132
"2057","guttenberg",131
"2058","englisch",131
"2059","ard",131
"2060","website",131
"2061","robert",131
"2062","öffentliche",131
"2063","kommst",131
"2064","helmut",131
"2065","server",131
"2066","empfehlung",131
"2067","minus",131
"2068","leichter",131
"2069","bewegen",131
"2070","erwähnt",131
"2071","alltag",131
"2072","partie",131
"2073","nachrichtenagentur",131
"2074","passen",130
"2075","katze",130
"2076","einladung",130
"2077","anschauen",130
"2078","wein",130
"2079","genial",130
"2080","befindet",130
"2081","informiert",129
"2082","nerven",129
"2083","überlegen",129
"2084","werte",129
"2085","diskutiert",129
"2086","verwendet",129
"2087","windows",129
"2088","wünsch",129
"2089","einzigen",129
"2090","französische",129
"2091","gemeint",129
"2092","ii",129
"2093","größer",129
"2094","jüngsten",129
"2095","grenze",129
"2096","bisherigen",129
"2097","portugal",129
"2098","finanzkrise",129
"2099","dankeschön",128
"2100","lösen",128
"2101","hammer",128
"2102","funktionieren",128
"2103","begriff",128
"2104","abschluss",128
"2105","papa",128
"2106","r",128
"2107","manchen",128
"2108","grün",128
"2109","basis",128
"2110","zustimmung",128
"2111","roman",128
"2112","tatsache",128
"2113","gesamten",128
"2114","konzern",128
"2115","endgültig",127
"2116","merkt",127
"2117","kriegen",127
"2118","schalke",127
"2119","auswahl",127
"2120","arsch",127
"2121","test",127
"2122","rathaus",127
"2123","festgestellt",127
"2124","treten",127
"2125","klare",127
"2126","achten",127
"2127","john",127
"2128","anspruch",127
"2129","österreich",127
"2130","sobald",127
"2131","like",126
"2132","schwester",126
"2133","rtl",126
"2134","tour",126
"2135","fb",126
"2136","seele",126
"2137","#fdp",126
"2138","insel",126
"2139","einiger",126
"2140","fahre",126
"2141","gemeinsamen",126
"2142","fleisch",126
"2143","vorschlag",126
"2144","schlagen",126
"2145","fragte",126
"2146","vieles",126
"2147","eingesetzt",126
"2148","hielt",126
"2149","finanzminister",126
"2150","öffnen",125
"2151","lieb",125
"2152","love",125
"2153","wahnsinn",125
"2154","testen",125
"2155","world",125
"2156","zustand",125
"2157","fuß",125
"2158","falschen",125
"2159","gegensatz",125
"2160","wand",125
"2161","ohren",125
"2162","norden",125
"2163","angefangen",125
"2164","präsentiert",125
"2165","gewinn",125
"2166","augsburg",125
"2167","arabischen",125
"2168","angriff",124
"2169","risiken",124
"2170","lauter",124
"2171","fukushima",124
"2172","forderungen",124
"2173","revolution",124
"2174","vorstand",124
"2175","ausland",124
"2176","blut",124
"2177","wichtigsten",124
"2178","vorgestellt",124
"2179","geschäftsführer",124
"2180","behalten",123
"2181","langer",123
"2182","eröffnet",123
"2183","leiden",123
"2184","selbstverständlich",123
"2185","wechseln",123
"2186","maria",123
"2187","gebaut",123
"2188","bonn",123
"2189","erinnerung",123
"2190","umsatz",123
"2191","einschätzung",123
"2192","frühere",123
"2193","drittel",123
"2194","konkurrenz",123
"2195","europas",123
"2196","halbzeit",122
"2197","kurzen",122
"2198","gruß",122
"2199","ansicht",122
"2200","nrw",122
"2201","kurzfristig",122
"2202","keller",122
"2203","kandidaten",122
"2204","größeren",122
"2205","stadion",122
"2206","31",122
"2207","übrigen",122
"2208","griechen",122
"2209","npd",122
"2210","bedingungen",122
"2211","behandelt",122
"2212","schreibe",121
"2213","puh",121
"2214","mobile",121
"2215","beides",121
"2216","umso",121
"2217","z",121
"2218","dm",121
"2219","erhält",121
"2220","geplanten",121
"2221","wahlen",121
"2222","hauptsache",121
"2223","nö",121
"2224","messe",121
"2225","gaddafi",121
"2226","organisation",121
"2227","betrieb",121
"2228","beziehung",121
"2229","fordern",121
"2230","anlass",121
"2231","erwartungen",121
"2232","enthalten",121
"2233","herrscht",120
"2234","go",120
"2235","benutzt",120
"2236","habs",120
"2237","schnitt",120
"2238","träume",120
"2239","wald",120
"2240","innen",120
"2241","brief",120
"2242","fälle",120
"2243","ärzte",120
"2244","aufmerksamkeit",120
"2245","sarkozy",120
"2246","trend",120
"2247","anstatt",120
"2248","traf",120
"2249","jo",119
"2250","krankheit",119
"2251","fein",119
"2252","schick",119
"2253","welchem",119
"2254","verfügbar",119
"2255","#berlin",119
"2256","frag",119
"2257","branche",119
"2258","prima",119
"2259","ehe",119
